1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
17 7 27 47 75 16 5 50 76 84 63 89 61 9 21 62 64 31 68 12 54 56 91 53 32 28 71 38 69 14 82 4 20 94 39 49 65 1 29 66 87 77 18 45 99 67 95 97 83 10 70 15 23 74 8 26 86 72 19 6 11 41 58 25 59 37 30 44 98 88 3 90 22 78 35 51 93 60 73 52 46 57 36 79 92 24 42 40 48 13 33 55 80 100 43 85 81 34 2 96
59 99 31 66 10 27 90 3 57 79 40 55 29 17 96 37 11 89 70 20 75 43 30 51 76 13 9 85 87 63 82 86 91 35 2 25 71 32 48 83 1 97 50 15 53 73 5 4 6 74 95 23 24 94 60 47 88 36 84 7 33 67 54 39 58 46 77 78 80 72 44 8 18 98 12 34 21 52 64 19 14 22 45 62 100 16 65 68 56 49 81 28 38 61 41 69 26 92 42 93
42 48 14 72 25 70 35 33 91 98 94 44 9 16 17 67 80 10 54 64 41 40 90 73 71 24 53 63 69 26 93 61 46 6 81 83 31 51 77 87 99 84 22 57 59 30 8 12 86 4 52 55 97 29 68 32 95 5 65 82 23 20 89 27 96 7 50 62 34 75 28 45 56 66 38 47 78 15 19 13 85 2 11 92 49 21 100 37 43 76 3 79 74 58 60 39 36 18 88 1
15 14 51 70 34 44 9 5 57 3 18 38 21 89 65 28 33 35 96 94 80 53 19 17 13 60 99 4 68 91 45 11 71 100 97 32 59 8 84 78 75 66 2 20 63 95 47 43 31 50 81 22 56 76 54 37 64 6 90 49 25 67 87 72 98 46 88 74 27 42 86 30 36 39 93 52 23 16 77 62 29 92 7 26 55 83 69 1 10 58 41 12 61 79 85 48 73 82 24 40
17 22 19 7 65 35 8 31 3 18 9 78 40 37 4 88 70 60 95 64 38 61 73 45 87 26 43 98 44 76 74 23 52 81 75 48 89 2 93 66 77 50 72 32 27 55 6 80 58 82 68 59 20 53 47 42 85 15 86 24 97 67 69 25 54 83 90 46 99 94 79 56 36 28 21 71 63 1 11 12 51 62 29 57 84 33 10 91 41 30 5 16 92 34 96 100 39 49 14 13
2 88 40 52 65 17 37 41 64 55 56 31 25 12 8 53 46 57 48 85 50 29 11 14 19 22 93 33 81 7 83 89 82 95 84 71 61 47 10 20 3 92 49 4 75 74 76 59 13 5 6 21 69 78 68 77 45 70 94 72 23 91 73 35 28 9 90 62 100 79 51 36 43 99 1 15 60 87 16 42 39 26 97 27 80 54 58 44 67 18 30 86 98 38 66 96 24 63 34 32
23 20 24 48 51 75 31 5 26 62 25 50 7 79 42 84 10 93 90 13 19 43 11 37 87 56 78 53 18 16 69 72 76 22 38 83 17 49 29 63 85 33 82 80 61 97 98 77 96 1 40 46 73 6 65 9 35 100 68 99 41 3 89 14 70 2 15 55 8 94 64 66 92 45 27 30 21 71 4 86 34 54 95 60 57 44 74 12 32 28 36 59 91 67 47 88 39 81 52 58
31 93 29 38 76 20 46 30 22 6 72 21 7 52 64 60 10 83 99 61 13 33 39 12 59 17 34 94 40 84 68 50 62 25 73 32 92 56 85 90 14 75 2 28 77 95 9 23 91 70 51 66 58 41 97 74 37 80 63 88 24 45 43 27 4 15 44 48 35 71 82 1 100 87 36 16 86 65 89 19 69 54 78 96 18 79 53 8 47 98 3 11 42 81 55 57 67 49 26 5
67 18 89 19 66 51 31 77 48 84 29 23 92 79 80 12 96 26 30 61 71 41 82 34 1 69 39 37 11 27 42 59 53 44 28 32 14 20 56 68 60 93 24 13 5 47 90 15 83 33 98 64 40 16 7 21 76 6 22 95 88 54 81 74 8 55 94 45 38 78 9 100 75 63 58 85 91 3 70 52 97 50 86 73 43 2 36 72 25 35 17 4 65 62 46 57 99 10 87 49
66 39 90 7 64 21 24 13 48 97 82 55 78 5 65 10 95 77 49 91 75 89 33 86 25 14 52 37 60 61 50 23 31 47 28 32 85 15 6 46 38 93 35 2 62 92 70 3 17 59 68 51 40 76 18 41 83 20 22 84 56 19 9 54 4 8 57 94 80 96 34 44 58 69 87 11 45 42 1 88 79 98 36 53 43 67 99 100 71 16 74 26 29 63 27 73 81 12 72 30
73 13 82 1 77 26 90 3 7 20 8 40 10 65 85 75 81 41 29 62 83 89 47 99 79 72 94 59 67 71 78 25 88 32 50 63 57 52 11 22 66 44 86 15 9 34 28 68 95 27 70 51 49 48 6 19 58 33 98 42 46 55 2 30 35 61 38 96 87 74 16 76 69 80 92 84 45 93 31 56 43 97 54 36 21 64 91 60 12 14 53 100 17 39 18 23 24 5 4 37
75 22 46 92 47 57 93 94 27 50 18 69 65 38 61 49 52 55 42 13 78 58 32 11 3 77 20 97 29 39 83 41 90 35 34 98 17 23 10 37 48 26 64 99 45 68 66 7 44 100 9 79 31 30 71 33 86 73 40 87 51 60 2 62 84 28 12 81 53 59 6 74 8 67 16 25 1 4 14 85 63 76 5 21 80 89 70 95 43 54 88 82 24 91 19 15 72 36 56 96
99 40 67 52 18 53 38 33 70 5 13 9 24 100 36 22 30 14 63 11 59 83 43 39 93 58 48 45 65 54 81 90 77 31 19 97 2 89 82 87 25 76 51 96 73 6 37 91 41 42 71 29 64 56 92 32 98 55 16 66 85 27 23 88 79 3 15 44 1 8 10 28 17 60 12 35 84 7 26 68 61 50 80 21 4 46 69 86 62 75 74 49 47 72 57 94 20 95 34 78
4 67 64 36 13 82 20 26 60 85 71 69 29 72 46 58 100 11 66 50 75 48 84 23 62 94 39 74 12 93 97 40 14 3 34 42 81 16 52 55 27 65 57 10 80 49 86 98 78 19 9 96 54 63 53 22 59 43 5 2 90 41 89 35 61 87 68 37 70 91 21 88 32 24 18 25 1 73 56 7 47 83 79 76 45 38 28 6 17 77 51 33 95 8 92 44 30 15 99 31
72 20 98 5 38 95 57 94 44 87 15 83 21 99 75 48 67 59 25 12 96 37 58 70 11 97 66 40 80 62 28 31 84 88 79 8 90 50 41 86 22 39 78 43 89 6 68 60 81 85 1 93 47 54 74 53 45 65 4 100 77 10 32 55 51 26 61 3 14 92 19 76 91 23 34 17 33 2 24 46 7 49 63 73 29 13 30 42 36 18 16 82 27 56 69 52 64 35 71 9
59 8 36 54 75 11 88 98 52 56 55 74 14 68 39 57 72 26 89 38 47 21 40 35 63 81 1 31 48 23 96 85 10 90 71 13 4 50 93 62 16 99 97 95 77 82 42 66 65 100 49 53 37 70 32 7 83 51 33 18 78 91 69 45 22 44 80 25 60 67 28 2 20 86 34 5 64 43 41 92 30 73 12 15 29 6 24 79 3 76 61 84 17 58 27 87 19 46 94 9
8 70 23 7 26 62 43 31 93 34 29 3 15 67 2 13 99 58 74 53 19 39 52 56 95 61 27 20 59 21 86 75 6 72 64 48 46 47 80 37 55 9 71 92 5 24 100 33 11 51 90 12 97 91 10 18 57 44 50 60 94 98 14 38 49 1 32 83 69 45 54 87 68 79 78 28 30 22 66 4 65 76 81 89 42 41 35 85 96 63 17 82 25 84 16 73 88 77 40 36
71 1 54 45 20 9 52 36 4 31 34 63 29 89 17 32 33 60 27 37 84 94 56 5 12 26 70 78 44 38 76 80 66 88 61 23 95 82 10 100 22 15 91 13 86 57 68 7 90 74 18 83 30 62 19 77 43 42 72 40 48 46 59 99 87 93 85 14 55 3 41 81 58 35 51 21 92 96 28 73 64 65 39 8 11 25 50 79 16 49 2 47 97 98 75 69 67 6 24 53
76 41 11 47 79 81 35 15 44 23 24 88 74 87 12 57 54 19 86 26 77 60 62 90 17 16 50 68 1 67 49 75 71 29 4 63 51 98 85 84 78 2 59 46 83 3 34 7 30 14 70 38 52 13 73 95 43 69 66 9 53 21 6 48 92 39 36 5 80 42 94 20 55 82 93 18 28 99 31 96 56 25 27 22 8 100 97 10 45 65 64 72 89 33 32 58 40 61 37 91
68 65 20 22 26 31 62 57 37 97 39 7 87 28 32 1 4 94 8 9 45 89 95 71 42 19 41 44 61 85 33 52 40 80 49 25 86 54 17 99 5 53 56 46 18 91 78 67 90 51 92 96 16 60 74 59 83 50 73 93 72 6 66 38 82 79 11 21 58 3 12 47 35 24 23 75 88 100 30 34 43 84 63 2 64 81 29 77 55 48 10 70 69 36 98 15 14 13 27 76
38 58 67 86 22 75 91 79 52 85 49 15 95 1 6 42 11 14 28 7 44 21 36 55 74 70 54 40 12 30 72 41 68 62 88 25 9 84 89 32 2 94 39 96 82 83 23 13 71 78 33 76 51 3 65 93 92 48 57 98 63 61 56 43 34 80 29 97 24 35 90 37 81 5 60 66 100 59 45 77 50 18 10 4 69 46 99 73 16 27 47 26 19 87 64 31 17 8 53 20
33 15 49 60 67 75 100 25 96 55 91 92 45 76 40 28 57 68 97 42 78 21 34 18 83 41 98 86 77 74 48 26 24 32 10 14 90 31 8 13 69 12 81 52 3 85 36 80 35 93 95 22 9 88 56 73 61 65 58 84 46 43 2 11 7 39 16 89 79 54 20 64 50 70 1 19 87 82 23 53 72 66 29 59 37 62 71 5 4 51 47 30 38 17 44 6 63 27 94 99
66 35 73 64 70 62 81 33 56 27 88 23 60 94 100 65 48 19 30 37 90 21 53 10 26 7 86 82 84 51 18 9 11 39 83 92 2 80 47 14 22 4 78 74 97 43 25 91 3 12 16 68 5 71 79 95 99 40 98 52 24 8 93 63 67 45 89 59 77 61 54 76 17 15 20 46 1 49 32 42 58 69 96 38 44 75 6 41 28 29 34 57 31 72 36 87 85 13 55 50
33 35 43 47 99 95 1 84 10 20 58 92 5 48 23 8 40 65 90 59 91 68 98 17 80 76 15 25 9 34 14 72 26 64 75 32 89 42 61 100 55 81 39 30 53 88 37 27 28 82 36 60 11 50 46 6 3 45 77 86 66 13 24 21 63 19 79 67 83 31 29 97 78 41 74 73 96 71 12 51 52 54 93 2 7 18 16 38 62 87 4 69 22 49 44 94 85 70 56 57
51 34 70 20 15 90 72 8 93 57 56 81 78 87 50 80 42 71 68 43 47 36 66 27 1 49 74 18 44 58 65 19 17 89 29 67 48 3 33 16 4 32 92 100 5 37 30 62 41 76 46 69 73 22 35 11 12 14 23 55 91 79 61 75 83 85 26 77 2 98 82 52 54 59 7 39 31 38 28 53 60 25 97 9 6 86 10 96 64 21 94 88 99 40 95 13 63 45 24 84
90 53 15 35 45 14 71 31 1 50 27 99 3 33 54 9 22 34 2 65 32 63 87 40 100 69 79 29 47 73 30 6 36 10 98 64 41 44 75 94 93 39 16 46 58 52 97 60 68 43 13 72 28 12 88 49 18 83 51 17 8 21 81 66 77 55 7 19 85 23 37 25 59 42 82 95 78 48 96 67 92 74 70 24 11 26 76 57 56 5 91 4 86 62 84 20 80 89 61 38
43 39 17 85 80 22 24 77 57 64 33 96 67 89 47 86 79 19 61 10 62 12 50 90 74 27 83 84 98 18 32 51 40 60 73 42 44 92 82 88 5 23 11 38 94 78 41 91 54 35 75 93 25 31 52 36 100 1 55 16 46 66 99 97 15 68 28 95 37 58 59 7 29 72 71 6 13 21 45 81 30 87 65 53 3 26 48 63 76 14 70 56 9 2 8 34 69 4 49 20
56 99 34 37 93 45 33 82 8 12 41 18 39 64 24 1 11 59 83 88 100 21 67 25 31 94 60 78 85 43 66 46 74 40 90 91 10 5 63 23 58 57 16 49 47 26 75 35 72 20 4 89 14 73 65 96 28 2 62 80 27 36 81 84 52 30 29 54 7 32 86 71 87 97 3 50 38 19 68 53 76 9 17 95 13 51 79 15 69 42 92 77 44 48 6 22 61 55 70 98
11 41 81 1 78 4 54 58 29 12 22 76 48 93 98 99 95 92 89 23 33 49 60 66 55 10 46 17 25 69 16 63 24 73 100 27 26 2 47 67 15 62 64 20 51 40 6 71 75 18 14 9 34 38 96 35 7 88 65 3 74 43 90 31 91 68 21 8 77 52 39 56 19 45 70 28 32 57 87 30 50 59 84 79 86 5 83 61 44 82 13 36 94 72 85 80 97 42 53 37
47 68 86 78 95 23 74 46 21 51 8 28 98 57 63 55 49 89 70 83 60 81 100 33 7 90 20 45 56 54 79 26 25 35 84 30 19 16 67 15 53 41 58 43 42 50 88 97 61 11 12 4 9 80 27 31 2 94 91 85 39 3 1 44 66 73 40 29 14 87 5 38 17 10 65 52 48 59 72 71 82 99 76 92 77 75 37 13 93 34 62 22 6 32 64 36 18 24 69 96
20 51 62 5 46 25 53 7 47 2 54 8 93 85 48 29 95 71 10 14 3 66 87 21 94 70 67 50 59 6 57 84 89 81 60 74 12 75 1 88 9 37 83 22 33 72 92 73 86 64 26 61 52 55 34 11 32 15 79 27 98 43 23 44 56 16 30 17 4 68 39 65 35 31 13 90 49 77 28 36 91 82 99 38 41 69 58 78 40 45 18 76 80 24 63 42 96 97 100 19
100 22 55 74 87 17 20 8 54 63 77 72 64 59 71 91 52 48 19 28 94 12 68 43 62 78 39 26 58 61 60 15 46 5 83 32 29 13 73 18 88 27 84 70 7 4 10 85 41 44 37 53 42 99 2 51 69 56 34 6 47 90 49 66 9 3 21 57 65 98 30 97 92 45 93 1 36 33 35 82 80 67 11 40 24 96 79 31 86 14 89 25 23 38 50 95 81 75 16 76
78 45 50 32 97 60 35 16 41 6 95 5 83 67 59 82 62 87 68 19 58 89 29 37 2 61 44 18 70 33 38 12 66 92 65 77 3 23 9 7 53 21 26 81 31 15 56 88 34 74 51 55 48 96 52 85 63 93 79 4 98 40 57 99 86 47 46 8 27 69 73 28 30 64 10 17 100 80 1 14 71 22 36 94 75 76 72 91 49 90 24 25 42 84 54 43 39 11 20 13
84 48 59 78 25 13 52 41 97 28 50 38 53 4 54 19 77 27 46 49 63 17 80 88 89 75 72 94 100 43 1 15 47 22 64 86 69 44 11 96 20 16 68 31 7 66 74 79 91 93 92 76 36 98 57 30 62 6 39 35 58 81 82 99 2 29 42 67 56 51 34 70 61 95 65 60 83 73 33 24 3 55 26 71 87 21 9 85 40 5 90 45 14 8 12 10 18 23 32 37
38 25 42 49 46 56 73 58 88 4 3 85 61 23 54 11 37 75 93 7 19 92 31 67 71 76 2 82 63 35 81 74 95 94 28 89 53 70 41 50 78 64 5 10 36 59 48 83 40 80 14 55 43 96 72 69 22 52 79 33 60 26 100 17 16 87 86 6 62 15 29 12 9 97 27 90 20 84 47 1 44 34 13 24 99 51 57 45 8 98 66 39 18 77 91 68 21 32 30 65
21 65 23 50 46 100 53 37 63 78 56 35 84 52 31 42 14 15 62 49 9 79 40 47 96 29 1 81 43 38 27 87 24 64 71 8 94 93 41 90 51 17 25 30 6 97 99 45 75 80 13 67 44 18 89 39 88 5 85 59 76 57 28 61 19 92 26 12 48 7 2 55 20 58 60 4 91 74 36 95 22 73 83 16 11 70 68 32 69 98 54 86 66 82 33 3 10 72 34 77
23 61 1 76 63 50 81 18 53 5 28 64 17 10 60 15 62 52 32 4 78 71 84 47 34 41 30 51 65 56 77 80 33 19 14 37 44 6 42 22 68 46 12 72 54 98 74 59 97 26 36 43 21 90 9 69 48 8 49 3 79 93 55 20 99 96 85 75 40 83 67 70 38 91 29 11 100 92 7 87 94 66 57 88 58 31 2 16 24 39 82 25 73 35 45 86 27 89 95 13
78 2 86 27 87 30 32 91 75 33 14 69 44 48 90 29 77 80 36 3 10 76 46 65 70 97 56 55 94 15 23 63 20 64 28 38 60 40 41 66 59 72 17 54 19 71 47 11 12 98 9 58 52 85 1 8 74 22 50 7 93 61 51 13 82 89 49 39 21 62 83 25 73 16 88 43 35 96 6 79 34 100 37 53 67 4 99 45 5 95 81 18 24 31 57 92 84 68 26 42
71 3 35 90 82 61 50 94 28 99 95 58 11 41 93 15 84 64 6 68 19 56 78 66 75 37 60 76 79 8 21 53 39 97 17 14 81 57 24 4 100 43 88 55 59 67 51 34 73 38 80 29 62 2 27 9 86 45 46 65 10 54 74 30 92 98 48 36 1 85 77 40 26 22 89 13 33 25 70 5 96 18 63 87 91 23 16 44 69 72 52 12 31 47 42 49 7 83 32 20
60 1 11 2 27 98 46 78 42 83 15 3 40 67 62 37 73 9 91 56 33 72 44 85 32 96 47 18 49 38 8 31 81 80 79 69 6 35 26 97 34 82 94 76 48 63 45 16 53 55 100 24 51 52 93 25 22 29 68 66 71 70 12 88 57 23 7 86 50 95 58 84 30 36 43 90 14 75 61 4 59 28 10 74 41 5 89 21 87 13 65 19 39 64 54 20 99 17 77 92
35 65 51 45 74 83 40 22 42 37 43 27 10 67 84 98 26 68 1 13 20 93 31 75 54 96 3 91 16 71 39 46 52 60 95 59 53 11 44 100 77 34 99 19 25 15 92 49 97 41 79 30 88 82 18 87 94 17 80 62 76 64 5 29 56 55 81 90 66 70 69 32 6 78 12 2 36 28 14 24 89 50 38 57 61 33 63 9 4 7 58 72 23 8 73 21 85 48 86 47
49 9 100 81 10 59 42 4 22 25 69 71 61 46 48 27 55 19 72 67 5 36 93 63 52 15 76 47 51 90 83 31 7 94 29 39 45 70 14 98 34 58 97 53 79 41 8 37 13 91 1 65 38 24 89 17 2 77 99 60 86 28 30 44 92 57 75 82 68 11 33 66 20 50 85 3 40 43 88 78 74 96 87 23 62 54 12 35 95 6 21 32 80 16 26 56 18 84 64 73
2 12 99 34 46 20 44 100 72 71 88 94 77 23 57 35 32 40 29 10 17 39 41 76 21 83 64 67 58 26 7 54 63 9 73 37 68 79 27 42 90 24 13 11 70 55 30 81 61 14 50 97 82 8 85 15 31 33 89 43 28 56 18 69 16 66 80 45 74 19 52 96 59 22 36 51 25 1 48 92 93 91 6 60 49 98 62 78 86 75 53 47 4 65 3 95 38 5 87 84
52 93 58 13 94 30 62 23 17 70 41 60 100 34 9 59 71 45 26 72 90 55 54 75 47 99 5 69 87 63 44 21 22 11 35 68 79 29 89 18 36 92 53 37 7 83 61 19 24 43 48 15 6 28 66 91 77 88 49 78 27 2 8 76 97 98 82 51 95 80 73 86 42 65 32 12 20 25 1 33 10 50 4 14 64 57 38 85 16 67 46 84 74 31 40 56 39 3 81 96
61 22 14 62 76 1 73 82 89 96 88 26 11 9 75 54 71 90 6 87 72 98 42 12 33 8 84 37 43 64 17 30 67 51 3 79 95 53 66 44 50 47 45 32 28 38 48 68 91 49 56 39 58 20 78 77 25 86 69 13 59 83 4 2 80 16 97 19 10 92 55 60 57 7 94 46 70 41 18 24 81 100 5 52 35 74 85 27 63 29 40 36 23 99 15 31 34 65 21 93
75 1 28 3 86 11 99 35 44 26 90 82 51 97 88 93 43 6 70 25 30 39 77 13 66 62 64 19 54 42 68 69 12 83 56 59 79 63 58 21 40 92 45 15 20 34 47 65 17 85 57 48 74 7 29 5 76 4 80 46 89 24 16 81 67 91 50 60 94 87 49 22 37 41 98 38 71 100 23 52 18 84 72 53 95 31 2 96 27 10 9 61 32 36 33 55 73 14 8 78
31 42 69 19 58 87 81 93 37 27 9 47 68 86 78 49 94 34 76 16 40 3 15 14 79 8 44 77 41 30 20 82 84 2 50 72 5 53 99 52 36 6 22 23 28 83 51 89 60 39 59 74 67 100 66 25 29 62 63 35 57 96 85 64 38 7 98 33 1 12 56 75 13 73 17 43 48 46 71 21 55 65 61 80 11 18 4 70 91 24 32 88 90 92 95 10 97 45 26 54
82 28 87 25 31 75 46 61 10 73 88 44 5 95 3 6 40 43 54 53 69 55 76 100 38 19 52 20 15 64 96 45 8 21 86 97 85 37 91 71 51 17 1 42 72 39 2 36 74 79 26 57 4 59 94 56 12 18 30 67 98 65 80 7 14 50 62 41 23 70 29 22 93 63 58 33 49 83 92 89 81 48 78 27 66 11 16 47 9 13 84 99 77 68 35 60 24 32 90 34
79 6 60 94 90 70 85 28 54 26 42 12 23 7 8 91 89 77 86 16 45 84 5 56 13 49 83 98 43 81 40 87 4 63 15 32 99 71 68 35 33 10 58 100 47 11 72 41 34 78 69 73 20 74 19 51 14 96 76 31 1 36 21 48 39 22 95 67 52 38 53 62 92 9 65 3 61 97 57 18 46 55 64 82 37 80 59 30 50 27 17 29 93 44 24 75 66 25 88 2
87 86 26 55 51 31 91 32 27 89 38 96 59 82 66 90 57 13 20 14 68 8 84 1 79 54 77 56 53 12 71 10 61 44 41 52 65 42 43 2 37 93 95 73 64 7 5 40 50 78 60 80 99 100 67 22 88 15 63 23 98 9 46 11 34 76 6 85 4 19 35 75 17 62 70 24 18 94 16 47 25 45 72 69 74 3 97 33 21 29 81 58 36 92 48 28 39 83 30 49
70 98 52 32 71 76 82 60 1 86 54 67 92 50 75 64 9 10 18 8 6 38 39 27 53 59 31 47 34 84 79 94 81 14 69 85 65 5 78 30 99 100 51 12 77 11 21 55 17 63 89 3 13 95 49 25 80 68 48 26 22 66 28 44 35 90 16 42 41 57 58 4 15 24 46 45 7 2 33 61 73 20 93 97 56 37 87 23 43 88 74 96 62 83 19 40 36 91 29 72
7 69 1 65 90 72 99 26 47 96 73 76 78 11 62 21 28 92 86 80 50 33 64 12 20 13 66 100 22 45 77 70 27 24 59 34 15 98 87 44 16 85 41 43 56 52 71 19 51 30 6 35 55 17 31 84 8 61 68 29 79 82 3 54 18 10 25 40 60 23 75 81 74 89 14 5 38 57 4 94 67 36 32 53 97 95 63 2 83 49 9 91 46 39 58 48 42 93 88 37
33 13 24 62 35 49 100 57 51 7 61 34 38 85 91 76 9 39 96 11 25 23 90 93 26 66 63 4 44 50 48 47 70 20 88 45 2 84 30 15 83 68 92 97 17 67 1 78 52 5 29 32 55 72 99 36 59 10 74 75 95 80 43 98 87 54 12 69 64 41 21 94 56 16 14 42 8 3 71 73 82 19 18 53 6 60 40 31 86 89 65 79 81 77 28 37 46 58 22 27
53 77 31 96 2 39 60 58 38 94 85 93 52 70 68 62 12 72 1 43 29 67 30 22 86 57 3 48 100 24 20 66 80 34 65 47 32 36 81 83 75 91 84 71 26 46 82 79 41 92 10 51 21 42 87 27 45 25 99 8 78 4 95 50 37 49 16 44 15 7 5 76 11 13 23 33 40 19 61 28 14 9 54 56 18 55 74 35 69 64 89 63 98 6 17 90 73 59 88 97
77 16 47 39 97 27 75 35 78 50 87 37 79 45 91 22 5 96 52 24 94 33 59 6 71 20 14 46 89 4 81 34 68 54 15 11 17 28 80 53 58 48 49 83 61 31 74 9 26 19 99 64 88 56 84 73 1 12 67 36 85 13 18 60 63 98 69 3 44 25 100 2 55 70 41 66 38 95 29 40 57 43 51 86 42 65 62 23 93 7 72 82 10 76 30 21 90 92 8 32
74 24 60 72 7 3 57 77 65 52 50 56 55 43 75 87 14 11 59 88 64 81 67 95 79 5 58 23 99 78 29 25 38 96 70 84 93 83 73 86 12 80 49 8 9 40 69 26 17 16 66 94 44 4 13 1 54 6 92 47 68 62 71 15 33 28 91 90 100 76 41 61 27 20 35 2 10 85 31 89 36 63 32 45 18 53 30 42 19 39 46 48 98 22 34 37 51 97 21 82
57 79 33 44 11 13 100 38 35 1 4 73 5 24 26 90 66 6 16 14 83 78 87 96 42 76 89 86 21 32 88 27 19 51 94 75 65 36 49 92 10 43 58 95 68 56 25 3 77 91 69 2 29 45 48 31 70 99 15 71 93 98 64 74 18 52 20 80 30 28 72 84 12 67 47 34 40 62 60 81 17 8 54 55 41 37 39 23 63 59 50 9 22 82 61 46 85 97 7 53
3 31 50 67 61 63 100 39 97 46 10 81 73 44 7 34 47 11 2 23 75 27 51 9 80 66 84 26 64 16 83 54 99 25 36 74 90 76 17 21 96 79 72 59 98 49 12 95 57 88 70 62 29 78 86 8 65 77 94 30 58 52 40 85 43 33 82 22 20 53 37 18 5 15 71 93 38 1 55 32 92 89 28 35 42 4 48 91 19 41 14 87 24 56 45 6 68 60 69 13
32 43 29 14 86 90 30 64 99 21 10 82 19 72 24 26 76 71 22 6 57 4 65 13 68 49 92 3 44 23 18 38 56 12 74 62 87 2 48 59 17 51 20 9 60 70 53 39 45 66 91 28 63 50 84 42 33 36 1 69 79 88 25 34 5 11 16 55 47 77 83 67 85 31 15 35 27 93 89 97 75 81 98 95 96 40 78 37 52 73 46 8 80 7 94 100 58 41 54 61
99 61 3 2 25 46 76 15 51 23 27 90 6 43 69 11 31 79 30 83 32 18 21 89 54 5 78 1 66 10 24 77 81 98 75 58 80 59 4 84 53 62 22 72 20 70 7 40 63 50 64 68 73 35 95 9 19 87 85 94 45 49 38 88 52 93 28 13 92 67 37 12 33 65 48 8 17 57 41 97 14 16 91 26 60 36 55 86 74 100 47 56 71 34 42 96 44 29 82 39
81 98 44 46 3 17 89 80 70 75 42 90 32 59 60 61 88 10 97 73 36 92 8 43 1 6 41 35 50 99 20 2 53 13 23 91 22 71 56 7 14 16 9 33 67 26 76 25 5 78 86 4 82 15 18 93 24 38 63 96 37 19 27 12 94 84 57 51 39 54 28 79 72 66 87 64 74 49 30 55 47 62 31 34 77 11 83 69 40 85 58 45 95 52 21 68 48 100 29 65
95 12 78 33 62 57 83 81 14 25 71 97 28 58 18 64 47 51 7 41 42 39 20 70 72 1 21 84 77 67 69 15 29 2 54 92 16 17 66 75 85 30 5 76 80 52 93 79 55 19 88 91 45 36 24 31 60 11 46 86 73 6 38 3 96 43 44 34 99 61 40 98 87 4 23 68 37 74 26 65 89 63 50 53 48 9 94 8 22 35 49 10 56 27 90 13 100 59 32 82
13 24 48 15 88 75 30 8 10 64 65 84 52 72 5 87 55 27 29 96 38 43 21 41 80 49 19 26 77 20 12 85 14 36 44 73 56 61 23 90 66 28 17 31 70 33 98 6 99 45 2 97 18 4 9 7 34 60 32 47 67 1 22 79 76 39 94 86 78 50 35 62 71 3 68 69 51 37 63 100 57 42 16 58 53 11 25 59 89 91 54 74 83 40 82 81 46 93 95 92
61 56 83 65 85 40 8 76 59 93 14 20 81 35 22 37 64 57 31 94 26 4 89 34 38 42 63 67 36 17 41 54 60 97 70 1 29 72 2 98 45 47 11 84 6 16 80 27 69 88 90 7 82 52 50 46 21 12 75 53 87 91 28 24 44 48 68 86 13 3 19 39 43 77 15 73 18 92 32 10 49 79 30 78 71 66 74 58 55 99 9 51 25 100 62 95 96 33 5 23
80 91 61 100 17 41 10 76 98 74 88 52 85 13 7 72 47 94 60 54 55 96 37 25 83 56 26 14 78 29 89 19 42 43 45 66 15 68 31 71 3 70 46 35 28 48 90 82 77 75 4 8 30 11 6 16 9 93 92 32 24 73 44 51 34 59 12 33 99 81 36 53 1 18 39 69 79 63 97 95 50 67 64 86 27 49 62 57 21 87 5 84 38 22 23 40 58 65 20 2
51 74 50 31 80 2 14 70 40 62 100 69 60 86 37 91 53 88 21 43 3 42 22 85 54 29 68 19 96 47 32 55 27 46 45 44 36 95 41 30 58 98 28 97 56 48 73 79 12 10 76 26 7 5 81 6 63 77 15 66 72 39 34 35 57 24 49 87 9 11 61 83 18 99 59 38 82 25 23 52 1 20 64 4 17 75 33 67 92 94 90 89 13 78 65 93 84 8 16 71
76 63 44 41 51 58 35 19 32 52 96 98 62 33 78 60 27 79 48 1 9 94 69 28 77 49 83 6 38 40 64 20 21 50 91 18 89 14 45 86 37 36 26 24 10 54 47 29 43 74 57 30 65 2 25 17 67 95 42 16 87 81 71 61 59 13 23 100 90 66 99 15 85 11 7 22 75 80 88 92 8 4 84 72 39 70 46 97 73 31 82 12 53 34 3 93 68 5 56 55
2 81 74 22 13 55 26 75 4 9 54 68 91 46 99 25 52 82 1 10 79 77 96 35 19 32 70 93 49 18 16 97 12 72 48 11 83 21 42 7 28 71 94 34 58 62 8 80 61 39 60 88 65 14 40 37 57 85 3 44 89 84 45 87 59 100 90 73 29 86 15 33 23 95 6 38 27 69 66 67 53 31 98 5 64 63 43 20 47 24 92 17 41 30 78 76 56 50 51 36
66 47 90 49 9 19 21 42 30 43 5 38 81 8 92 34 55 33 54 84 64 16 98 91 63 57 77 72 83 56 88 61 39 25 41 53 95 75 10 73 18 89 94 58 3 96 85 24 40 31 27 68 59 22 79 80 6 23 36 65 29 13 78 100 32 87 52 62 35 28 1 82 4 50 2 11 12 74 48 99 69 17 46 67 51 93 26 45 7 97 14 20 60 71 37 70 15 44 86 76
